date,category_code,data_type_code,value_millions,seasonally_adjusted,source,extraction_timestamp
2016-03-01,A13XX,T,25796.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,A13XX,T,25662.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,A13XX,T,23502.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,A13XX,T,23327.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,A13XX,T,23161.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,A13XX,T,23935.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,A13XX,T,23441.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,A13XX,T,23631.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,A13XX,T,22918.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,A13XX,T,22055.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,A13XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,A13XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,A13XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,A13XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,A13XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,A13XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,A13XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,A13XX,E_T,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,A13XX,E_T,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,A13XX,E_T,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,A13XX,E_T,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,A13XX,E_T,3.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,A14XX,P,13094.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,A14XX,P,13600.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,A14XX,P,13676.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,A14XX,P,13379.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,A14XX,P,13536.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,A14XX,P,14422.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,A14XX,P,13620.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,A14XX,P,13196.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,A14XX,P,14034.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,A14XX,P,13284.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,A14XX,P,14977.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,A14XX,P,14129.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,A14XX,E_P,4.7,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,A14XX,E_P,4.7,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,A14XX,E_P,4.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,A14XX,E_P,4.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,A14XX,E_P,4.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,A14XX,E_P,4.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,A14XX,E_P,4.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,A14XX,E_P,4.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,A14XX,E_P,4.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,A14XX,E_P,4.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,A14XX,E_P,4.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,A14XX,E_P,4.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,A14XX,T,13327.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,A14XX,T,13822.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,A12XX,E_P,3.3,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,A12XX,E_P,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,A12XX,E_P,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,A12XX,E_P,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,A12XX,E_P,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,A12XX,E_P,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,A12XX,E_P,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,A12XX,E_P,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,A12XX,E_P,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,A12XX,E_P,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,A12XX,E_P,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,A12XX,E_P,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,A12XX,T,100938.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,A12XX,T,93496.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,A12XX,T,94715.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,A12XX,T,90254.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,A12XX,T,88381.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,A12XX,T,90718.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,A12XX,T,90891.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,A12XX,T,94044.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,A12XX,T,97239.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,A12XX,T,93298.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,A12XX,E_T,3.3,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,A12XX,E_T,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,A12XX,E_T,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,A12XX,E_T,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,A12XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,A12XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,A12XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,A12XX,E_T,3.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,A12XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,A12XX,E_T,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,A13XX,P,26102.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,A13XX,P,27125.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,A13XX,P,25501.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,A13XX,P,23101.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,A13XX,P,22894.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,A13XX,P,22691.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,A13XX,P,23546.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,A13XX,P,23075.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,A14XX,T,13563.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,A14XX,T,13706.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,A14XX,T,14607.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,A14XX,T,13799.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,A14XX,T,14210.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,A14XX,T,13601.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,A14XX,T,15275.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,A14XX,T,14448.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,A14XX,E_T,4.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,A14XX,E_T,4.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,A14XX,E_T,4.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,A14XX,E_T,4.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,A14XX,E_T,4.3,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,NRXX,V,38057.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,NRXX,V,38805.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,NRXX,V,39241.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,NRXX,V,38805.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,NRXX,V,38900.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,NRXX,V,37949.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,NRXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,MPCV,1.7,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,MPCV,2.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,MPCV,0.3,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,MPCV,1.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,MPCV,1.8,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,MPCV,0.7,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,MPCV,0.7,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,NRXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,NRXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,NRXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,NRXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,NRXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,NRXX,E_V,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,NRXX,E_V,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,MPCV,0.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,MPCV,0.9,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,MPCV,2.1,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,MPCV,1.1,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,P,18645.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,P,19380.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,P,20860.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,P,22708.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,P,25036.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,P,29224.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,P,28738.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,P,29842.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,P,29319.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,P,27561.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,P,24765.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,P,20895.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,E_P,1.4,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,E_P,1.4,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,E_P,1.4,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,E_P,1.4,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,E_P,1.4,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,E_P,1.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,NRXX,E_V,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,NRXX,E_V,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,NRXX,E_V,1.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,NRXX,E_V,1.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,E_MPCP,1.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,E_MPCP,1.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,E_MPCP,1.2,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,E_MPCP,1.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,E_MPCP,1.6,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,E_MPCP,1.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,E_MPCP,1.6,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,E_MPCP,1.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,E_MPCP,1.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,E_MPCP,1.7,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,E_MPCP,1.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,E_MPCP,1.1,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,MPCP,1.8,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,MPCP,-0.8,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,MPCP,-0.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,MPCP,-1.8,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,MPCP,-1.3,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,MPCP,3.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,MPCP,-3.1,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,MPCP,0.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,MPCP,2.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,MPCP,0.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,MPCP,1.3,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,MPCP,-1.7,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,E_MPCT,0.6,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,E_MPCT,1.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,E_MPCT,0.6,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,E_MPCT,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,E_MPCT,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,E_MPCT,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,E_MPCT,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,E_MPCT,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,E_MPCT,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,E_MPCT,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,E_MPCT,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,E_MPCT,0.6,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,MPCT,0.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,MPCT,1.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,MPCT,1.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,MPCT,-0.2,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,MPCT,0.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,MPCT,-0.3,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,MPCT,0.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,MPCT,0.9,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,MPCT,0.7,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,MPCT,0.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,E_MPCV,0.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,E_MPCV,0.6,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,E_MPCV,0.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,E_MPCV,0.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,E_MPCV,0.6,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,E_MPCV,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,E_MPCV,0.7,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,E_MPCV,0.6,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,E_MPCV,0.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,E_MPCV,0.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,MPCV,-0.1,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,E_P,1.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,E_P,1.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,E_P,1.4,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,E_P,1.4,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,E_P,1.4,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,T,80001.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,T,82432.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,T,96614.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,T,102564.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,T,110994.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,T,110931.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,T,112959.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,T,110932.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,T,105588.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,T,96341.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,E_T,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,E_T,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,V,61355.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,V,63052.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,V,71063.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,V,73906.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,V,77528.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,V,81770.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,V,82193.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,V,83117.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,V,82548.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,V,83371.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,V,80823.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,V,75446.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-01-01,XXXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-02-01,XXXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-03-01,XXXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-04-01,XXXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-05-01,XXXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-06-01,XXXX,E_V,0.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-07-01,XXXX,E_V,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-08-01,XXXX,E_V,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-09-01,XXXX,E_V,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-10-01,XXXX,E_V,0.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-11-01,XXXX,E_V,1.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2016-12-01,XXXX,E_V,1.0,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-01-01,00XX,E_MPCP,1.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-02-01,00XX,E_MPCP,2.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-03-01,00XX,E_MPCP,3.1,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-04-01,00XX,E_MPCP,3.3,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-05-01,00XX,E_MPCP,3.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-06-01,00XX,E_MPCP,2.7,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-07-01,00XX,E_MPCP,3.3,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-08-01,00XX,E_MPCP,2.2,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-09-01,00XX,E_MPCP,2.3,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-10-01,00XX,E_MPCP,1.9,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-11-01,00XX,E_MPCP,1.4,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-12-01,00XX,E_MPCP,1.5,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-01-01,00XX,MPCP,-4.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-02-01,00XX,MPCP,2.6,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-03-01,00XX,MPCP,4.0,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-04-01,00XX,MPCP,-11.4,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-05-01,00XX,MPCP,10.2,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-06-01,00XX,MPCP,-1.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-07-01,00XX,MPCP,-3.1,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-08-01,00XX,MPCP,-1.1,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-09-01,00XX,MPCP,5.3,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-10-01,00XX,MPCP,-4.5,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-11-01,00XX,MPCP,5.7,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-12-01,00XX,MPCP,1.3,True,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-01-01,00XX,E_MPCT,1.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-02-01,00XX,E_MPCT,2.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-03-01,00XX,E_MPCT,3.1,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-04-01,00XX,E_MPCT,3.3,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-05-01,00XX,E_MPCT,3.8,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-06-01,00XX,E_MPCT,2.7,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-07-01,00XX,E_MPCT,3.3,False,CENSUS_VIP,2025-10-25 23:13:59.510435
2017-08-01,00XX,E_MPCT,2.2,False,CENSUS_VIP,2025-10-25 23:13:59.510435
